time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
23.904555,-0.2548,0.1192,-0.6826,0.738
23.911216,-0.2347,0.0691,-0.8016,0.838
23.914484,-0.3130,0.0070,-0.9546,1.005
23.919371,-0.4173,-0.0789,-1.1510,1.227
23.924202,-0.4495,-0.1551,-1.2948,1.379
23.929161,-0.4101,-0.2240,-1.4312,1.506
23.934423,-0.4211,-0.1661,-1.5694,1.633
23.939278,-0.4301,-0.0939,-1.6471,1.705
23.944711,-0.3895,0.0117,-1.6660,1.711
23.949132,-0.4020,0.0836,-1.6668,1.717
23.954062,-0.4149,0.1243,-1.6230,1.680
23.959114,-0.4353,0.1243,-1.4989,1.566
23.963700,-0.4678,0.0022,-1.3642,1.442
23.969490,-0.5361,-0.1029,-1.2239,1.340
23.973983,-0.5656,-0.1600,-0.9897,1.151
23.978763,-0.4845,-0.1859,-0.7529,0.914
23.983731,-0.4175,-0.2333,-0.4899,0.685
23.988842,-0.2925,-0.2662,-0.2724,0.480
23.993458,-0.1599,-0.2320,-0.0458,0.285
23.998611,-0.0174,-0.1715,0.1683,0.241
24.003468,0.1400,-0.1541,0.3914,0.443
24.008145,0.2475,-0.1726,0.5826,0.656
24.013239,0.3677,-0.2125,0.7300,0.845
24.018231,0.4885,-0.2380,0.8406,1.001
24.023453,0.6314,-0.2849,0.8928,1.130
24.028251,0.7939,-0.3604,0.9059,1.257
24.033347,0.9469,-0.3856,0.9350,1.385
24.039115,1.1594,-0.3486,0.9036,1.511
24.042755,1.3256,-0.2375,0.8048,1.569
24.048193,1.4643,-0.1218,0.6818,1.620
24.052829,1.5732,-0.0757,0.5827,1.679
24.057593,1.6381,0.0085,0.4835,1.708
24.062471,1.7403,0.1356,0.3508,1.780
24.067375,1.7818,0.2505,0.2537,1.817
24.074209,1.7701,0.3580,0.1779,1.815
24.077685,1.7888,0.4750,0.1133,1.854
24.082909,1.7992,0.6228,0.0286,1.904
24.088446,1.7430,0.7343,-0.0832,1.893
24.092321,1.6893,0.7810,-0.1818,1.870
24.097145,1.5234,0.7173,-0.2574,1.703
24.102069,1.2673,0.5793,-0.3603,1.439
24.107757,0.9699,0.3936,-0.4760,1.150
24.112106,0.7391,0.2105,-0.5923,0.970
24.117001,0.5874,0.1208,-0.6946,0.918
24.121819,0.4525,0.0719,-0.8089,0.930
24.126900,0.2940,0.0590,-0.9203,0.968
24.131860,0.1933,0.0604,-0.9948,1.015
24.136766,0.0979,0.0618,-1.0060,1.013
24.142279,-0.0184,0.0633,-1.0015,1.004
24.146764,-0.0835,0.0434,-0.9499,0.955
24.151640,-0.1550,-0.0171,-0.8299,0.844
24.156456,-0.1613,-0.0584,-0.6872,0.708
24.163322,-0.1501,-0.1761,-0.5510,0.598
24.166456,-0.1242,-0.3366,-0.3811,0.523
24.172072,-0.1460,-0.4444,-0.2568,0.534
24.176207,-0.1602,-0.5974,-0.1450,0.635
24.181390,-0.1647,-0.7286,-0.0150,0.747
24.187171,-0.1857,-0.8143,0.0563,0.837
24.191122,-0.2042,-0.8688,0.1263,0.901
24.196007,-0.2515,-0.8346,0.1518,0.885
24.200778,-0.3485,-0.8268,0.1595,0.911
24.206152,-0.4211,-0.8453,0.1589,0.958
24.211113,-0.5121,-0.8279,0.1263,0.982
24.216080,-0.6141,-0.7889,0.0476,1.001
24.222197,-0.6986,-0.7331,-0.0697,1.015
24.225609,-0.7678,-0.7204,-0.1897,1.070
24.230961,-0.8243,-0.6621,-0.3287,1.107
24.237279,-0.8469,-0.5896,-0.5082,1.150
24.241292,-0.8312,-0.5076,-0.6636,1.179
24.245319,-0.8035,-0.4616,-0.8376,1.249
24.250857,-0.7732,-0.4372,-1.0063,1.342
24.255215,-0.6969,-0.3792,-1.0760,1.337
24.260027,-0.5867,-0.3212,-1.0991,1.287
24.265852,-0.4976,-0.2298,-1.0830,1.214
24.272672,-0.4417,-0.1575,-1.0274,1.129
24.275107,-0.3498,-0.0661,-1.0067,1.068
24.280620,-0.2699,-0.0084,-0.9011,0.941
24.284935,-0.2069,0.0110,-0.8256,0.851
24.289792,-0.1368,0.0257,-0.7778,0.790
24.294810,-0.0213,-0.0051,-0.7435,0.744
24.299716,0.1226,0.0358,-0.7513,0.762
24.309236,0.2493,0.0457,-0.8059,0.845
24.310190,0.4088,0.1033,-0.8427,0.942
24.314828,0.5528,0.2038,-0.8737,1.054
24.319654,0.7240,0.2826,-0.9634,1.238
24.324952,0.8884,0.3420,-1.0231,1.397
24.329428,1.0603,0.3197,-1.0933,1.556
24.334286,1.1971,0.3333,-1.1504,1.693
24.339436,1.3324,0.3993,-1.1227,1.788
24.344857,1.4427,0.4891,-1.1087,1.884
24.349889,1.5526,0.5715,-1.0826,1.977
24.355404,1.6935,0.6515,-0.9946,2.069
24.359257,1.7728,0.8270,-0.8285,2.124
24.364618,1.8223,0.9307,-0.6282,2.140
24.369619,1.8926,1.0440,-0.4300,2.204
24.373792,1.9018,1.2314,-0.2366,2.278
24.379001,1.9324,1.4904,-0.0722,2.441
24.384448,1.9233,1.7536,0.0539,2.603
24.392311,1.7734,1.8752,0.1801,2.587
24.393790,1.5501,1.8193,0.3473,2.415
24.398737,1.3428,1.5553,0.4841,2.111
24.405617,1.1566,1.2460,0.5503,1.787
24.408354,1.0424,0.9276,0.6490,1.539
24.413304,0.9406,0.5545,0.6967,1.295
24.418996,0.8468,0.2394,0.7274,1.142
24.423227,0.7897,-0.0370,0.7627,1.098
24.428750,0.7528,-0.2938,0.7598,1.109
24.433036,0.7048,-0.4999,0.7379,1.136
24.442979,0.6959,-0.5909,0.6540,1.123
24.444029,0.7019,-0.5932,0.4843,1.039
24.448238,0.7177,-0.5428,0.3508,0.966
24.454806,0.7362,-0.4781,0.1957,0.899
24.457887,0.7384,-0.3728,0.0763,0.831
24.462600,0.6905,-0.2580,-0.0413,0.738
24.468362,0.5903,-0.1912,-0.1859,0.648
24.472485,0.4641,-0.1245,-0.3408,0.589
24.478400,0.3072,-0.0674,-0.5058,0.596
24.483180,0.1315,-0.0918,-0.7431,0.760
24.489242,-0.0486,-0.0969,-1.0284,1.034
24.492321,-0.2212,-0.1715,-1.2394,1.271
24.497959,-0.4339,-0.2651,-1.4261,1.514
24.502362,-0.5622,-0.3250,-1.5428,1.674
24.510190,-0.6611,-0.4063,-1.5938,1.773
24.512072,-0.7237,-0.3965,-1.6296,1.827
24.517294,-0.6881,-0.3389,-1.5707,1.748
24.522218,-0.6339,-0.3268,-1.5200,1.679
24.527293,-0.5973,-0.2598,-1.3579,1.506
24.531891,-0.5138,-0.1619,-1.1753,1.293
24.539599,-0.4095,-0.0785,-0.9960,1.080
24.542384,-0.3077,-0.0525,-0.7410,0.804
24.546753,-0.1387,-0.0672,-0.5180,0.540
24.551697,0.0047,-0.0100,-0.3152,0.315
24.557185,0.1917,0.0641,-0.0727,0.215
24.561476,0.3791,0.2027,0.1661,0.461
24.567213,0.5761,0.2742,0.4201,0.764
24.575336,0.7201,0.3241,0.6983,1.054
24.576374,0.8637,0.3500,0.8996,1.295
24.582010,0.9325,0.3662,1.0952,1.484
24.588984,0.9411,0.2794,1.2557,1.594
24.591430,0.9208,0.2238,1.3589,1.657
24.595914,0.8813,0.1443,1.4383,1.693
24.600910,0.8323,0.0553,1.3979,1.628
24.607893,0.7548,0.0047,1.2834,1.489
24.611397,0.7255,-0.0459,1.1074,1.325
24.615742,0.6606,-0.0868,0.8728,1.098
24.624511,0.6293,-0.1230,0.6498,0.913
24.626372,0.6482,-0.1519,0.4196,0.787
24.631843,0.6286,-0.1592,0.2231,0.686
24.636475,0.6665,-0.1403,0.0560,0.683
24.640382,0.7112,-0.1357,-0.0576,0.726
24.645393,0.7702,-0.0953,-0.1395,0.788
24.650290,0.8287,-0.0550,-0.1993,0.854
24.655367,0.9012,-0.0267,-0.1891,0.921
24.660088,0.9184,-0.0200,-0.1882,0.938
24.665258,0.9712,-0.0133,-0.1873,0.989
24.670143,0.9927,0.0005,-0.1960,1.012
24.675334,0.9760,-0.0312,-0.2073,0.998
24.679946,0.9167,-0.0221,-0.2453,0.949
24.688123,0.8699,0.0062,-0.2785,0.913
24.690978,0.8569,0.0656,-0.2951,0.909
24.694946,0.8006,0.1990,-0.3069,0.880
24.699659,0.7292,0.3298,-0.3064,0.857
24.704644,0.6332,0.4077,-0.2961,0.809
24.709582,0.4960,0.4662,-0.2734,0.734
24.714469,0.3896,0.4983,-0.2121,0.667
24.719510,0.4356,0.4418,-0.1622,0.641
24.724810,0.4831,0.3708,-0.0827,0.615
24.729615,0.4939,0.3501,-0.0025,0.605
24.734820,0.5377,0.3366,0.1123,0.644
24.740094,0.6672,0.1939,0.2423,0.736
24.744328,0.7725,0.1446,0.3969,0.880
24.749161,0.7702,0.0835,0.5163,0.931
24.754556,0.7227,0.0177,0.6146,0.949
24.760059,0.6493,0.0023,0.7177,0.968
24.764638,0.5451,-0.0322,0.7874,0.958
24.775342,0.3457,-0.0714,0.8352,0.907
24.776141,0.1876,-0.0602,0.8683,0.890
24.778922,0.0542,-0.0491,0.8818,0.885
24.783821,-0.0424,-0.0330,0.8709,0.873
24.788975,-0.1572,-0.0360,0.8523,0.867
24.793601,-0.2400,-0.0676,0.7687,0.808
24.799158,-0.2740,-0.0632,0.7206,0.774
24.807351,-0.3098,-0.1209,0.6580,0.737
24.808812,-0.3137,-0.1163,0.5900,0.678
24.813816,-0.3146,-0.1283,0.5148,0.617
24.821099,-0.2839,-0.1474,0.4490,0.551
24.823530,-0.2241,-0.1353,0.3734,0.456
24.828309,-0.1999,-0.1137,0.3242,0.397
24.833869,-0.1635,-0.0656,0.2226,0.284
24.838189,-0.1078,-0.0201,0.1330,0.172
24.843394,-0.0691,-0.0057,0.0724,0.100
24.848642,-0.0065,0.0279,0.0168,0.033
24.854356,0.0439,0.0231,-0.0239,0.055
24.857752,0.1204,0.0207,-0.0308,0.126
24.863728,0.1916,0.0134,-0.0996,0.216
24.868190,0.2889,0.0205,-0.1393,0.321
24.873036,0.3451,0.0060,-0.1238,0.367
24.877698,0.4035,-0.0228,-0.1465,0.430
24.882484,0.4547,-0.0348,-0.1595,0.483
24.890441,0.5347,0.0106,-0.1438,0.554
24.892803,0.5837,0.0416,-0.1356,0.601
24.897620,0.6231,0.0821,-0.1181,0.639
24.903348,0.6315,0.1585,-0.0771,0.656
24.907659,0.6732,0.1846,-0.0413,0.699
24.912309,0.6955,0.2201,-0.0177,0.730
24.917701,0.6670,0.2244,-0.0277,0.704
24.922225,0.5879,0.2502,-0.0757,0.643
24.927268,0.5060,0.2376,-0.0923,0.567
24.932573,0.4453,0.1891,-0.0991,0.494
24.937475,0.3462,0.1214,-0.0671,0.373
24.941866,0.2901,0.0945,-0.0274,0.306
24.946624,0.2388,0.0414,0.0344,0.245
24.956791,0.1660,-0.0022,0.1110,0.200
24.957819,0.1246,-0.0384,0.1760,0.219
24.961653,0.0667,-0.0913,0.2315,0.258
24.966782,0.0186,-0.1107,0.2536,0.277
24.974869,0.0068,-0.1060,0.2850,0.304
24.978908,-0.0285,-0.0965,0.3043,0.320
24.981310,-0.0037,-0.1157,0.3112,0.332
24.986247,0.0046,-0.1277,0.2962,0.323
24.992109,-0.0036,-0.1324,0.3141,0.341
24.996726,0.0053,-0.1100,0.2508,0.274
25.001065,0.0168,-0.0949,0.2684,0.285
25.007906,0.0451,-0.0608,0.2447,0.256
25.015555,0.0494,-0.0627,0.1732,0.191
25.016015,0.0466,-0.0480,0.1542,0.168
25.021321,0.0441,-0.0666,0.1324,0.155
25.025747,0.0440,-0.0613,0.0891,0.117
25.030827,0.0558,-0.0893,0.0271,0.109
25.035546,0.0699,-0.0980,-0.0035,0.120
25.041261,0.0673,-0.1043,-0.0362,0.129
25.046237,0.0673,-0.1129,-0.0757,0.152
25.052100,0.0791,-0.1072,-0.1028,0.168
25.055972,0.1100,-0.1110,-0.1081,0.190
25.060249,0.1193,-0.0720,-0.1013,0.172
25.066172,0.1073,-0.0594,-0.0802,0.147
25.070419,0.1311,-0.0564,-0.0782,0.163
25.075200,0.1738,-0.0107,-0.0645,0.186
25.080750,0.1926,-0.0009,-0.0319,0.195
25.086056,0.2019,-0.0221,-0.0329,0.206
25.090100,0.2088,-0.0241,-0.0577,0.218
25.094777,0.2207,-0.0047,-0.0610,0.229
25.099696,0.2254,-0.0258,-0.0666,0.236
25.106955,0.2326,-0.0111,-0.0843,0.248
25.109661,0.2233,-0.0130,-0.0923,0.242
25.114897,0.2260,-0.0103,-0.1334,0.263
25.119669,0.2122,0.0091,-0.1221,0.245
25.124669,0.2197,0.0070,-0.1039,0.243
25.130046,0.2557,-0.0023,-0.0979,0.274
25.136832,0.2534,0.0122,-0.0733,0.264
25.139328,0.2535,0.0171,-0.0943,0.271
25.144260,0.2537,0.0220,-0.1153,0.280
25.149086,0.2587,-0.0016,-0.1197,0.285
25.154046,0.2875,0.0319,-0.1122,0.310
25.159984,0.2922,0.0248,-0.1286,0.320
25.164742,0.3015,0.0177,-0.1734,0.348
25.169819,0.3272,-0.0059,-0.1797,0.373
25.175166,0.3266,-0.0199,-0.2239,0.396
25.178806,0.3305,-0.0053,-0.2248,0.400
25.185921,0.2988,0.0188,-0.2111,0.366
25.188886,0.3028,0.0330,-0.2354,0.385
25.193914,0.2948,0.0116,-0.2306,0.375
25.199418,0.3060,0.0070,-0.2496,0.395
25.206217,0.3192,0.0522,-0.2230,0.393
25.208385,0.2848,0.0781,-0.2369,0.379
25.213571,0.2625,0.1038,-0.2671,0.389
25.218772,0.2735,0.1031,-0.2519,0.386
25.223769,0.2677,0.1238,-0.2628,0.395
25.228070,0.2785,0.1300,-0.2712,0.410
25.235530,0.2749,0.1362,-0.2794,0.415
25.238319,0.2735,0.1447,-0.2686,0.410
25.243326,0.2627,0.1650,-0.2673,0.409
25.248578,0.2709,0.1756,-0.2781,0.426
25.252778,0.2646,0.1766,-0.2627,0.413
25.258713,0.2654,0.1751,-0.2617,0.412
25.262920,0.2731,0.1832,-0.2133,0.392
25.268027,0.2641,0.1603,-0.2055,0.371
25.272704,0.2905,0.1424,-0.2001,0.380
25.277632,0.2882,0.1293,-0.1544,0.352
25.285493,0.2811,0.0878,-0.1685,0.339
25.287613,0.2739,0.0514,-0.1395,0.312
25.293098,0.3000,0.0343,-0.1060,0.320
25.298147,0.2662,-0.0041,-0.1133,0.289
25.302387,0.2470,-0.0136,-0.1015,0.267
25.307331,0.2254,-0.0493,-0.0754,0.243
25.312028,0.2041,-0.0561,-0.0257,0.213
25.322704,0.1663,-0.0700,-0.0049,0.180
25.323572,0.1287,-0.0719,0.0323,0.151
25.327312,0.0867,-0.0619,0.0882,0.138
25.331852,0.0619,-0.0923,0.1175,0.162
25.336830,0.0137,-0.0750,0.1608,0.178
25.342592,-0.0102,-0.0387,0.2085,0.212
25.347408,-0.0313,-0.0574,0.2484,0.257
25.352687,-0.0377,-0.0616,0.2831,0.292
25.356712,-0.0461,-0.0658,0.3030,0.313
25.361588,-0.0328,-0.0200,0.2823,0.285
25.368496,-0.0337,-0.0149,0.2545,0.257
25.371785,-0.0224,0.0091,0.2316,0.233
25.377869,-0.0205,0.0140,0.1708,0.173
25.381966,0.0338,0.0640,0.1436,0.161
25.391339,0.0498,0.0566,0.1285,0.149
25.391785,0.0966,0.0255,0.0922,0.136
25.396584,0.1264,0.0303,0.0369,0.135
25.401310,0.1796,0.0279,-0.0037,0.182
25.405977,0.2891,0.0089,-0.0274,0.291
25.411596,0.3381,-0.0172,-0.0557,0.343
25.420279,0.3627,-0.0169,-0.0954,0.375
25.421007,0.4104,-0.0167,-0.1133,0.426
25.425762,0.4289,-0.0379,-0.1451,0.454
25.431194,0.4210,-0.0162,-0.1430,0.445
25.435822,0.3866,0.0409,-0.1430,0.414
25.440595,0.3284,0.0571,-0.1189,0.354
25.445385,0.2871,0.0470,-0.0781,0.301
25.450264,0.2532,0.0584,-0.0424,0.263
25.456791,0.1815,0.0744,-0.0259,0.198
25.461137,0.0891,0.0832,0.0331,0.126
25.468735,0.0854,0.1038,0.0582,0.146
25.470536,0.0366,0.0743,0.0924,0.124
25.475416,-0.0021,0.0807,0.1284,0.152
25.480352,-0.0356,0.0680,0.1471,0.166
25.485317,-0.0426,0.0864,0.1559,0.183
25.489822,-0.0255,0.0690,0.1597,0.176
25.495239,-0.0321,0.0565,0.1467,0.160
25.499843,-0.0172,0.0536,0.1242,0.136
25.504797,0.0049,0.0484,0.1065,0.117
25.509815,0.0103,0.0528,0.0652,0.085
25.515109,0.0489,0.0500,0.0505,0.086
25.519963,0.0682,0.0377,-0.0259,0.082
25.524500,0.0968,0.0208,-0.0469,0.110
25.529404,0.1395,-0.0031,-0.0463,0.147
25.535243,0.1722,-0.0125,-0.1124,0.206
25.539731,0.2070,-0.0338,-0.1232,0.243
25.544199,0.2224,-0.0050,-0.1599,0.274
25.549354,0.2732,-0.0145,-0.1819,0.329
25.554169,0.2663,-0.0096,-0.2037,0.335
25.560908,0.2759,0.0046,-0.2013,0.342
25.564978,0.2922,0.0187,-0.2058,0.358
25.568983,0.2727,0.0279,-0.1958,0.337
25.574818,0.2437,0.0466,-0.1521,0.291
25.579757,0.2195,0.0318,-0.1371,0.261
25.585130,0.1692,0.0361,-0.0933,0.197
25.588878,0.1336,0.0381,-0.0687,0.155
25.593794,0.1006,0.0281,-0.0227,0.107
25.600952,0.0775,0.0443,0.0349,0.096
25.603866,0.0784,0.0367,0.0777,0.116
25.609201,0.0651,0.0363,0.1392,0.158
25.614471,0.0284,0.0288,0.1668,0.172
25.621656,0.0443,0.0309,0.1632,0.172
25.623650,0.0343,0.0116,0.1902,0.194
25.628309,0.0196,-0.0075,0.1932,0.194
25.637660,0.0242,-0.0313,0.2054,0.209
25.638428,0.0503,-0.0452,0.1794,0.192
25.643384,0.0739,-0.0615,0.1486,0.177
25.650856,0.1185,-0.0847,0.1583,0.215
25.652968,0.1510,-0.0722,0.1181,0.205
25.658025,0.1428,-0.0597,0.0949,0.182
25.663737,0.1442,-0.0378,0.1168,0.189
25.667811,0.1905,-0.0019,0.0791,0.206
25.673394,0.2033,-0.0257,0.0868,0.223
25.678457,0.1969,-0.0089,0.0777,0.212
25.684457,0.2000,0.0244,0.0852,0.219
25.687877,0.2056,0.0265,0.0831,0.223
25.692559,0.2063,0.0239,0.0621,0.217
25.697436,0.1689,0.0331,0.0390,0.176
25.705243,0.1673,0.0684,0.0255,0.183
25.707761,0.1729,0.0630,0.0574,0.193
25.713437,0.1451,0.0624,0.0605,0.169
25.720561,0.1128,0.0404,0.0447,0.128
25.722080,0.0996,0.0519,0.0481,0.122
25.727157,0.0818,0.0704,0.0039,0.108
25.732976,0.1046,0.0341,0.0433,0.118
25.737313,0.0988,0.0622,0.0421,0.124
25.742039,0.0764,0.0307,0.0408,0.092
25.746807,0.0853,0.0352,0.0394,0.100
25.751758,0.0940,0.0562,0.0046,0.110
25.757018,0.0885,0.0225,0.0036,0.091
25.762433,0.0854,0.0175,0.0167,0.089
25.767107,0.1038,0.0054,0.0154,0.105
25.771468,0.1102,-0.0184,0.0307,0.116
25.776593,0.0928,-0.0278,0.0293,0.101
25.784780,0.0684,-0.0252,0.0279,0.078
25.786874,0.0774,-0.0464,0.0219,0.093
25.791700,0.0674,-0.0175,-0.0006,0.070
25.796358,0.0526,-0.0340,0.0010,0.063
25.801048,0.0404,-0.0409,0.0406,0.070
25.806849,0.0473,-0.0453,0.0444,0.079
25.812352,0.0351,-0.0307,0.0530,0.071
25.820866,0.0350,0.0005,0.0546,0.065
25.821438,0.0278,-0.0090,0.0563,0.063
25.826137,0.0159,0.0362,0.0864,0.095
25.837037,0.0184,0.0668,0.0689,0.098
25.837537,0.0351,0.0639,0.1015,0.125
25.840659,0.0375,0.0777,0.0957,0.129
25.846045,0.0447,0.0937,0.0993,0.144
25.850595,0.0377,0.0787,0.0838,0.121
25.857482,0.0378,0.0401,0.0586,0.080
25.867774,0.0452,0.0470,0.0621,0.090
25.868306,0.0524,0.0371,0.0583,0.087
25.870887,0.0477,0.0012,0.0284,0.056
25.875318,0.0455,-0.0201,0.0367,0.062
25.880189,0.0337,-0.0365,0.0188,0.053
25.887350,0.0316,-0.0481,-0.0249,0.063
25.890596,0.0435,-0.0666,-0.0229,0.083
25.895695,0.0481,-0.0756,-0.0018,0.090
25.900328,0.0432,-0.1153,-0.0141,0.124
25.904846,0.0527,-0.0882,-0.0357,0.109
25.911082,0.0550,-0.0945,-0.0190,0.111
25.920642,0.0643,-0.0462,-0.0262,0.083
25.921578,0.0807,-0.0481,-0.0191,0.096
25.926163,0.0590,-0.0287,0.0071,0.066
25.930482,0.0636,0.0025,0.0165,0.066
25.937695,0.0894,0.0168,0.0092,0.091
25.939670,0.0770,0.0190,0.0350,0.087
25.944682,0.0861,0.0094,0.0346,0.093
25.951825,0.0831,0.0046,0.0127,0.084
25.954210,0.0801,0.0283,0.0219,0.088
25.960090,0.0914,0.0400,-0.0165,0.101
25.970782,0.1098,0.0135,-0.0402,0.118
25.971462,0.0828,0.0229,-0.0542,0.102
25.974333,0.0679,0.0512,-0.0871,0.122
25.979036,0.0983,0.0793,-0.1102,0.168
25.983821,0.1047,0.0787,-0.1023,0.166
25.989560,0.1253,0.0614,-0.0708,0.156
25.994463,0.1361,0.0822,-0.1037,0.190
26.003782,0.1302,0.0815,-0.0914,0.179
26.004526,0.1194,0.0642,-0.0769,0.156
26.009191,0.1420,0.0493,-0.1007,0.181
26.016947,0.1311,0.0132,-0.0625,0.146
26.024060,0.1512,-0.0036,-0.0772,0.170
26.024658,0.1354,-0.0322,-0.0848,0.163
26.028415,0.1363,-0.0748,-0.0472,0.162
26.035962,0.1181,-0.1004,-0.0503,0.163
26.038218,0.1214,-0.0807,-0.0391,0.151
26.043330,0.1390,-0.0611,-0.0279,0.154
26.048012,0.1090,-0.0583,-0.0166,0.125
26.052940,0.1053,-0.0580,0.0160,0.121
26.058252,0.0993,-0.0172,0.0199,0.103
26.064872,0.0861,-0.0029,0.0356,0.093
26.070094,0.0896,0.0160,0.0584,0.108
26.073664,0.1049,0.0157,0.0574,0.121
26.077440,0.0868,0.0440,0.0991,0.139
26.085147,0.0973,0.0601,0.0834,0.142
26.087806,0.0672,0.0547,0.0750,0.115
26.093282,0.0445,0.0517,0.0858,0.110
26.099290,0.0291,0.0654,0.0750,0.104
26.102874,0.0399,0.0433,0.0716,0.093
26.108642,0.0339,0.0380,0.0232,0.056
26.113261,0.0400,0.0756,0.0348,0.092
26.120775,-0.0159,0.0486,0.0343,0.062
26.123247,-0.0143,0.0623,0.0126,0.065
26.127504,-0.0080,0.0308,0.0005,0.032
26.137041,-0.0470,0.0018,0.0028,0.047
26.137784,-0.0547,0.0206,0.0146,0.060
26.142460,-0.0790,0.0274,0.0285,0.088
26.149702,-0.0840,-0.0134,0.0258,0.089
26.152357,-0.0770,0.0056,0.0064,0.078
26.158321,-0.0986,0.0220,0.0322,0.106
26.163209,-0.1246,-0.0234,0.0483,0.136
26.167820,-0.1361,-0.0067,0.0501,0.145
26.171665,-0.1093,0.0075,0.0305,0.114
26.176401,-0.1278,0.0192,0.0420,0.136
26.183384,-0.1272,0.0237,0.1009,0.164
26.187151,-0.1287,0.0188,0.0905,0.158
26.192155,-0.1016,0.0019,0.0920,0.137
26.199093,-0.0937,0.0138,0.1505,0.178
26.201542,-0.1119,-0.0291,0.1346,0.177
26.206595,-0.1013,-0.0217,0.1166,0.156
26.212165,-0.0884,-0.0524,0.1151,0.154
26.220361,-0.0898,-0.0591,0.0969,0.145
26.221574,-0.0935,-0.0586,0.0648,0.128
26.226814,-0.0757,-0.0485,0.0163,0.091
26.232866,-0.0581,-0.0552,0.0183,0.082
26.235744,-0.0524,-0.0309,0.0154,0.063
26.240599,-0.0397,-0.0282,-0.0040,0.049
26.246378,-0.0080,-0.0279,-0.0138,0.032
26.250612,0.0091,0.0104,-0.0021,0.014
26.256341,0.0167,-0.0063,-0.0023,0.018
26.261496,0.0264,-0.0038,0.0235,0.036
26.266383,0.0289,-0.0156,0.0324,0.046
26.270366,0.0693,0.0035,0.0649,0.095
26.275192,0.0714,0.0035,0.0329,0.079
26.287008,0.0735,-0.0107,0.0369,0.083
26.287769,0.0802,0.0036,0.0433,0.091
26.290827,0.0584,0.0345,0.0023,0.068
26.295460,0.0627,0.0414,-0.0026,0.075
26.304331,0.0790,0.0410,0.0328,0.095
26.305126,0.0667,0.0550,0.0253,0.090
26.310081,0.0614,0.0688,0.0488,0.104
26.315790,0.0465,0.0492,0.0293,0.074
26.319829,0.0437,0.0511,0.0289,0.073
26.324876,0.0456,0.0792,0.0570,0.108
26.330320,0.0475,0.0761,0.0468,0.101
26.334736,0.0422,0.0422,0.0128,0.061
26.340127,0.0179,-0.0129,0.0289,0.036
26.345249,0.0317,0.0085,0.0448,0.056
26.349210,0.0169,-0.0106,0.0178,0.027
26.355494,0.0118,-0.0462,0.0007,0.048
26.359810,0.0185,-0.0269,-0.0162,0.036
26.368791,0.0419,-0.0338,-0.0257,0.060
26.369568,0.0294,-0.0193,-0.0160,0.039
26.373927,0.0385,-0.0287,-0.0017,0.048
26.381260,0.0690,-0.0356,0.0102,0.078
26.383949,0.0658,-0.0187,0.0077,0.069
26.389179,0.0507,0.0028,-0.0232,0.056
26.394388,0.0429,0.0122,-0.0136,0.047
26.398547,0.0540,0.0144,-0.0088,0.057
26.405275,0.0485,-0.0024,-0.0016,0.049
26.409681,0.0287,0.0189,0.0030,0.034
26.419683,0.0090,-0.0027,-0.0161,0.019
26.420534,-0.0082,0.0115,-0.0065,0.016
26.424048,-0.0252,0.0042,0.0030,0.026
26.434913,-0.0184,-0.0031,-0.0066,0.020
26.435887,-0.0187,-0.0008,-0.0019,0.019
26.438607,-0.0521,0.0087,0.0050,0.053
26.443799,-0.0593,-0.0034,0.0188,0.062
26.448305,-0.0496,0.0108,-0.0126,0.052
26.453784,-0.0590,0.0107,-0.0151,0.062
26.458075,-0.0517,0.0248,-0.0105,0.058
26.464416,-0.0349,0.0174,-0.0225,0.045
26.468545,-0.0182,0.0291,-0.0059,0.035
26.473165,-0.0350,0.0121,-0.0228,0.044
26.478154,-0.0374,0.0310,-0.0111,0.050
26.483304,-0.0184,0.0211,0.0169,0.033
26.487794,-0.0327,0.0019,0.0093,0.034
26.492468,-0.0184,-0.0172,-0.0123,0.028
26.498133,-0.0185,-0.0147,-0.0410,0.047
26.503041,-0.0257,-0.0146,-0.0360,0.047
26.508631,-0.0352,-0.0027,-0.0380,0.052
26.513913,-0.0352,0.0044,-0.0614,0.071
26.517197,-0.0351,-0.0170,-0.0513,0.064
26.522994,-0.0278,-0.0169,-0.0268,0.042
26.528021,-0.0229,-0.0096,-0.0382,0.046
26.532271,0.0200,-0.0119,-0.0256,0.035
26.537904,0.0388,-0.0403,-0.0226,0.060
26.542810,0.0409,-0.0471,-0.0102,0.063
26.546958,0.0525,-0.0205,-0.0075,0.057
26.552854,0.0760,-0.0417,-0.0285,0.091
26.556794,0.0828,-0.0318,-0.0352,0.095
26.563834,0.0870,-0.0172,-0.0134,0.090
26.566754,0.1196,0.0115,-0.0180,0.122
26.571794,0.1023,0.0375,0.0013,0.109
26.577155,0.0945,0.0468,-0.0010,0.105
26.581583,0.0726,0.0417,0.0179,0.086
26.587508,0.0841,0.0556,0.0105,0.101
26.592445,0.0788,0.0671,0.0224,0.106
26.601258,0.0569,0.0523,0.0152,0.079
26.601787,0.0684,0.0329,0.0009,0.076
26.606363,0.0774,0.0231,0.0128,0.082
26.617723,0.0578,0.0134,0.0128,0.061
26.618296,0.0574,-0.0104,0.0128,0.060
26.622070,0.0689,-0.0293,0.0247,0.079
26.626780,0.1087,-0.0315,0.0009,0.113
