time,wx (rad/s),wy (rad/s),wz (rad/s)
1.782558,0.04,-0.02,-0.01
1.785366,0.04,-0.02,-0.01
1.787463,0.03,-0.02,-0.01
1.791039,0.03,-0.02,-0.01
1.793158,0.03,-0.02,-0.00
1.795058,0.02,-0.02,-0.00
1.797969,0.02,-0.01,-0.00
1.799865,0.01,-0.01,0.00
1.803190,0.01,-0.01,0.00
1.806105,0.00,-0.01,0.01
1.808573,-0.01,-0.01,0.01
1.809688,-0.01,-0.01,0.01
1.812394,-0.01,-0.01,0.01
1.814936,-0.01,-0.00,0.01
1.819245,-0.02,-0.00,0.01
1.819689,-0.02,0.00,0.01
1.823700,-0.02,0.00,0.00
1.824624,-0.02,0.01,0.01
1.828110,-0.02,0.01,0.00
1.837441,-0.02,0.01,-0.00
1.838024,-0.02,0.01,0.00
1.838403,-0.02,0.01,-0.00
1.838763,-0.01,0.01,-0.01
1.839999,-0.01,0.01,-0.01
1.842911,-0.01,0.01,-0.01
1.851670,-0.00,0.01,-0.01
1.852163,0.00,0.01,-0.01
1.852497,0.01,0.01,-0.01
1.852841,0.01,0.01,-0.02
1.854424,0.02,0.01,-0.02
1.857438,0.02,0.01,-0.02
1.860241,0.03,0.01,-0.02
1.862892,0.03,0.00,-0.02
1.864655,0.03,-0.00,-0.02
1.866750,0.04,-0.00,-0.02
1.869060,0.04,-0.01,-0.02
1.871438,0.04,-0.01,-0.02
1.874322,0.04,-0.01,-0.02
1.877256,0.04,-0.02,-0.02
1.879025,0.04,-0.01,-0.02
1.881527,0.05,-0.01,-0.02
1.884379,0.04,-0.01,-0.02
1.886404,0.05,-0.00,-0.02
1.888921,0.05,0.01,-0.02
1.891302,0.05,0.02,-0.02
1.895429,0.05,0.02,-0.01
1.896869,0.05,0.03,-0.01
1.898839,0.05,0.04,-0.01
1.901295,0.05,0.05,-0.00
1.904366,0.05,0.06,-0.00
1.906582,0.05,0.06,0.00
1.908559,0.05,0.07,0.00
1.912243,0.05,0.07,0.00
1.913662,0.05,0.08,0.01
1.916522,0.05,0.08,0.02
1.918611,0.05,0.08,0.02
1.920905,0.04,0.08,0.03
1.923492,0.05,0.08,0.03
1.926069,0.04,0.07,0.03
1.931711,0.04,0.07,0.03
1.932146,0.04,0.07,0.03
1.933304,0.03,0.07,0.03
1.936468,0.03,0.06,0.03
1.938589,0.03,0.06,0.03
1.940751,0.02,0.06,0.04
1.943808,0.02,0.05,0.04
1.946266,0.01,0.06,0.04
1.948235,0.01,0.08,0.04
1.951317,0.02,0.09,0.04
1.953154,0.02,0.11,0.04
1.955952,0.02,0.12,0.04
1.958318,0.02,0.11,0.04
1.961771,0.02,0.11,0.04
1.963567,0.02,0.10,0.04
1.965445,0.03,0.09,0.03
1.968378,0.03,0.08,0.03
1.970561,0.03,0.07,0.02
1.973025,0.04,0.06,0.03
1.975851,0.04,0.05,0.02
1.978699,0.05,0.04,0.02
1.980446,0.05,0.03,0.02
1.982831,0.06,0.03,0.02
1.985613,0.07,0.02,0.02
1.987741,0.07,0.02,0.02
1.990457,0.08,0.01,0.02
1.992601,0.09,-0.00,0.02
1.995378,0.09,-0.01,0.02
1.998830,0.10,-0.01,0.01
2.000789,0.10,-0.01,0.02
2.003192,0.11,-0.02,0.01
2.005355,0.11,-0.02,0.01
2.007677,0.11,-0.02,0.01
2.010670,0.12,-0.02,0.01
2.013655,0.12,-0.02,0.01
2.017517,0.12,-0.01,0.00
2.018061,0.12,-0.01,0.00
2.020696,0.13,-0.01,-0.00
2.022615,0.12,-0.01,-0.01
2.024933,0.12,-0.01,-0.01
2.032439,0.12,-0.00,-0.01
2.032910,0.12,-0.00,-0.01
2.033281,0.12,0.01,-0.01
2.035954,0.11,0.01,-0.01
2.037961,0.11,0.01,-0.01
2.039672,0.11,0.02,-0.01
2.042532,0.11,0.03,-0.01
2.046519,0.11,0.03,-0.01
2.046989,0.11,0.04,-0.00
2.049621,0.11,0.04,-0.00
2.051941,0.10,0.05,0.00
2.055425,0.10,0.05,0.01
2.056674,0.10,0.06,0.01
2.059162,0.09,0.07,0.01
2.062271,0.09,0.08,0.02
2.064311,0.09,0.09,0.02
2.067617,0.09,0.09,0.02
2.069061,0.09,0.10,0.02
2.071638,0.08,0.10,0.03
2.075151,0.08,0.10,0.03
2.078971,0.08,0.11,0.03
2.079593,0.08,0.11,0.03
2.081581,0.08,0.10,0.03
2.083940,0.07,0.10,0.04
2.086416,0.07,0.09,0.04
2.088858,0.06,0.08,0.04
2.091796,0.06,0.06,0.04
2.095626,0.06,0.05,0.05
2.096455,0.06,0.04,0.05
2.098783,0.05,0.03,0.05
2.102140,0.05,0.03,0.05
2.104012,0.05,0.01,0.05
2.106338,0.04,0.01,0.05
2.108596,0.04,-0.00,0.06
2.112942,0.03,-0.01,0.06
2.114812,0.03,-0.01,0.05
2.116436,0.03,-0.01,0.05
2.118832,0.02,-0.01,0.05
2.121196,0.02,-0.02,0.05
2.123526,0.02,-0.02,0.05
2.126064,0.01,-0.03,0.04
2.134156,0.00,-0.03,0.04
2.134729,0.00,-0.03,0.04
2.135131,0.00,-0.04,0.03
2.136499,-0.00,-0.03,0.03
2.139544,-0.00,-0.03,0.03
2.141986,0.00,-0.02,0.03
2.148079,-0.00,-0.02,0.03
2.148679,-0.00,-0.02,0.03
2.149056,-0.00,-0.02,0.02
2.150789,-0.00,-0.01,0.03
2.154087,-0.00,-0.02,0.03
2.155499,0.00,-0.02,0.03
2.158149,0.00,-0.02,0.02
2.161458,0.00,-0.02,0.03
2.163016,0.01,-0.02,0.03
2.165595,0.01,-0.02,0.03
2.168610,0.00,-0.03,0.02
2.170320,0.01,-0.03,0.03
2.173243,0.01,-0.03,0.02
2.175658,0.02,-0.02,0.02
2.178321,0.02,-0.02,0.02
2.180206,0.02,-0.02,0.02
2.183201,0.02,-0.02,0.02
2.185153,0.02,-0.02,0.02
2.187639,0.03,-0.01,0.02
2.190599,0.03,-0.01,0.01
2.195983,0.03,-0.01,0.01
2.196456,0.03,-0.01,0.01
2.197536,0.04,-0.01,0.01
2.200612,0.04,-0.01,0.01
2.202753,0.04,-0.01,0.01
2.205330,0.04,-0.01,0.01
2.207365,0.04,-0.01,0.01
2.212639,0.04,-0.01,0.00
2.213124,0.04,-0.01,0.01
2.214957,0.04,-0.01,0.01
2.217323,0.05,-0.01,0.01
2.219879,0.05,-0.01,0.01
2.222642,0.05,-0.01,0.01
2.224792,0.06,-0.01,0.02
2.234766,0.06,-0.01,0.02
2.235255,0.07,-0.01,0.02
2.235649,0.08,-0.01,0.02
2.236023,0.08,-0.01,0.02
2.237982,0.09,-0.01,0.02
2.240340,0.09,-0.01,0.02
2.242306,0.09,-0.01,0.02
2.248792,0.10,-0.02,0.03
2.250048,0.11,-0.02,0.03
2.250471,0.11,-0.03,0.03
2.252873,0.11,-0.04,0.03
2.254333,0.11,-0.05,0.03
2.257130,0.12,-0.06,0.03
2.259456,0.12,-0.06,0.04
2.263274,0.12,-0.07,0.04
2.264330,0.13,-0.08,0.04
2.266930,0.13,-0.09,0.04
2.269181,0.13,-0.09,0.04
2.271938,0.13,-0.08,0.04
2.274357,0.13,-0.08,0.04
2.277500,0.14,-0.07,0.04
2.278966,0.14,-0.06,0.05
2.281363,0.14,-0.05,0.05
2.283797,0.15,-0.04,0.06
2.286400,0.15,-0.04,0.06
2.289036,0.16,-0.03,0.07
2.291840,0.16,-0.03,0.08
2.294529,0.16,-0.03,0.08
2.296258,0.17,-0.02,0.08
2.298753,0.17,-0.02,0.09
2.301362,0.18,-0.01,0.09
2.303635,0.18,-0.00,0.09
2.306242,0.18,-0.00,0.09
2.309795,0.19,-0.00,0.09
2.312157,0.19,-0.00,0.09
2.313669,0.19,0.00,0.09
2.316110,0.20,0.01,0.10
2.318512,0.20,0.02,0.09
2.322231,0.20,0.03,0.10
2.323709,0.20,0.04,0.09
2.331712,0.21,0.05,0.09
2.332165,0.21,0.06,0.09
2.332735,0.21,0.07,0.09
2.335810,0.22,0.08,0.09
2.336633,0.23,0.09,0.09
2.338476,0.23,0.10,0.09
2.341087,0.24,0.11,0.08
2.349338,0.24,0.13,0.08
2.349975,0.26,0.15,0.08
2.350355,0.26,0.17,0.07
2.350964,0.27,0.19,0.07
2.352968,0.28,0.20,0.06
2.356502,0.29,0.20,0.06
2.358240,0.29,0.21,0.05
2.360555,0.30,0.20,0.05
2.363507,0.30,0.20,0.05
2.366114,0.31,0.19,0.04
2.367986,0.31,0.18,0.04
2.370952,0.32,0.17,0.04
2.372958,0.32,0.16,0.03
2.375598,0.32,0.14,0.03
2.379055,0.32,0.14,0.03
2.380313,0.32,0.15,0.02
2.383431,0.32,0.17,0.02
2.385725,0.32,0.18,0.02
2.387759,0.32,0.20,0.02
2.390927,0.31,0.21,0.02
2.394689,0.30,0.21,0.02
2.395192,0.29,0.22,0.02
2.397547,0.27,0.21,0.02
2.401058,0.24,0.19,0.01
2.406155,0.22,0.17,0.00
2.407241,0.20,0.15,-0.00
2.411118,0.17,0.13,-0.01
2.411653,0.14,0.12,-0.01
2.412259,0.12,0.12,-0.01
2.414901,0.09,0.13,-0.01
2.417270,0.07,0.14,-0.01
2.420028,0.05,0.16,0.00
2.422259,0.03,0.19,0.01
2.425097,0.00,0.21,0.01
2.434382,-0.02,0.23,0.02
2.435030,-0.03,0.25,0.03
2.435557,-0.05,0.28,0.04
2.436113,-0.07,0.30,0.05
2.437209,-0.09,0.32,0.06
2.440021,-0.10,0.35,0.06
2.449962,-0.12,0.37,0.07
2.450555,-0.13,0.39,0.08
2.450901,-0.14,0.41,0.09
2.451243,-0.15,0.42,0.09
2.451864,-0.15,0.44,0.10
2.455057,-0.17,0.45,0.11
2.456744,-0.17,0.46,0.11
2.460166,-0.18,0.46,0.11
2.461730,-0.18,0.46,0.12
2.464259,-0.19,0.45,0.12
2.466612,-0.19,0.44,0.12
2.469516,-0.19,0.43,0.12
2.471518,-0.20,0.42,0.12
2.474104,-0.20,0.40,0.12
2.476878,-0.21,0.39,0.12
2.479109,-0.21,0.37,0.12
2.481620,-0.21,0.36,0.11
2.484377,-0.22,0.34,0.11
2.486483,-0.21,0.32,0.11
2.489721,-0.21,0.29,0.10
2.492174,-0.21,0.27,0.10
2.494368,-0.21,0.25,0.09
2.496725,-0.22,0.22,0.09
2.498934,-0.22,0.19,0.08
2.501576,-0.22,0.16,0.07
2.503584,-0.23,0.12,0.07
2.506350,-0.24,0.09,0.05
2.510137,-0.24,0.05,0.04
2.511749,-0.25,0.02,0.03
2.513711,-0.26,-0.01,0.02
2.516263,-0.26,-0.04,0.01
2.518733,-0.26,-0.06,-0.00
2.521064,-0.27,-0.06,-0.01
2.523428,-0.27,-0.06,-0.02
2.529500,-0.27,-0.06,-0.04
2.530044,-0.27,-0.05,-0.05
2.531014,-0.27,-0.04,-0.06
2.533333,-0.27,-0.04,-0.06
2.536739,-0.27,-0.04,-0.07
2.538673,-0.27,-0.03,-0.08
2.540802,-0.27,-0.02,-0.08
2.543672,-0.26,-0.02,-0.09
2.545961,-0.25,-0.01,-0.09
2.548545,-0.25,0.01,-0.09
2.550728,-0.24,0.02,-0.09
2.553765,-0.23,0.04,-0.08
2.555517,-0.22,0.07,-0.06
2.558543,-0.22,0.11,-0.05
2.560635,-0.20,0.15,-0.03
2.563120,-0.19,0.19,-0.01
2.565526,-0.17,0.22,0.01
2.569376,-0.15,0.26,0.03
2.570668,-0.13,0.29,0.05
2.573383,-0.11,0.32,0.07
2.576616,-0.09,0.35,0.09
2.583360,-0.07,0.37,0.11
2.583933,-0.05,0.39,0.12
2.584353,-0.03,0.40,0.14
2.586145,-0.02,0.41,0.15
2.588167,0.00,0.41,0.15
2.590517,0.02,0.40,0.16
2.593620,0.03,0.39,0.16
2.595384,0.04,0.38,0.16
2.597912,0.05,0.36,0.15
2.601572,0.06,0.34,0.15
2.602619,0.07,0.32,0.14
2.605129,0.08,0.29,0.12
2.608160,0.08,0.27,0.11
2.610331,0.09,0.24,0.10
2.612509,0.09,0.22,0.09
2.615484,0.09,0.20,0.07
2.617921,0.09,0.19,0.06
2.619684,0.09,0.17,0.05
2.622111,0.09,0.15,0.05
2.626702,0.08,0.14,0.04
2.627776,0.08,0.12,0.03
2.629737,0.08,0.10,0.03
2.632022,0.08,0.09,0.03
2.634563,0.07,0.08,0.02
2.637128,0.07,0.06,0.02
2.639952,0.07,0.05,0.02
2.642073,0.06,0.04,0.01
2.644567,0.06,0.03,0.01
2.648459,0.06,0.01,0.01
2.652687,0.06,-0.01,-0.00
2.655667,0.06,-0.03,-0.01
2.656195,0.06,-0.05,-0.02
2.656865,0.06,-0.07,-0.02
2.662536,0.06,-0.09,-0.03
2.663095,0.06,-0.10,-0.04
2.664315,0.07,-0.12,-0.04
2.667449,0.07,-0.13,-0.05
2.669149,0.08,-0.14,-0.05
2.671771,0.09,-0.15,-0.05
2.675796,0.10,-0.16,-0.06
2.676741,0.11,-0.17,-0.06
2.679149,0.12,-0.17,-0.06
2.682002,0.13,-0.17,-0.06
2.684349,0.14,-0.17,-0.06
2.687109,0.15,-0.17,-0.06
2.688971,0.15,-0.16,-0.05
2.692244,0.16,-0.15,-0.05
2.694500,0.16,-0.14,-0.04
2.696531,0.16,-0.12,-0.04
2.698865,0.17,-0.11,-0.03
2.701210,0.17,-0.09,-0.02
2.704156,0.17,-0.07,-0.01
2.706671,0.17,-0.05,0.00
2.709133,0.17,-0.04,0.02
2.712116,0.16,-0.03,0.04
2.713832,0.16,-0.02,0.07
2.716044,0.16,-0.00,0.11
2.719075,0.16,0.02,0.15
2.721201,0.15,0.05,0.19
2.723790,0.15,0.08,0.22
2.729633,0.14,0.11,0.25
2.730332,0.14,0.13,0.26
2.731695,0.13,0.15,0.27
2.733371,0.12,0.17,0.27
2.736161,0.12,0.18,0.26
2.738244,0.11,0.20,0.24
2.747313,0.10,0.20,0.22
2.747818,0.10,0.21,0.19
2.748186,0.09,0.22,0.17
2.748527,0.09,0.23,0.13
2.750616,0.09,0.24,0.10
2.753058,0.09,0.24,0.08
2.755701,0.09,0.25,0.05
2.758716,0.09,0.26,0.03
2.760648,0.10,0.26,0.01
2.763153,0.10,0.26,0.00
2.766003,0.10,0.26,-0.00
2.767984,0.10,0.25,-0.01
2.770486,0.10,0.23,-0.01
2.772998,0.10,0.21,-0.01
2.775629,0.10,0.18,-0.00
2.777944,0.10,0.16,0.00
2.780285,0.10,0.13,0.01
2.782726,0.10,0.10,0.02
2.786279,0.10,0.08,0.03
2.787620,0.10,0.06,0.03
2.790995,0.11,0.04,0.04
2.793926,0.11,0.02,0.04
2.796135,0.11,0.01,0.04
2.798919,0.11,-0.01,0.05
2.800242,0.12,-0.03,0.05
2.802448,0.12,-0.05,0.05
2.805676,0.13,-0.07,0.05
2.807904,0.13,-0.08,0.05
2.811764,0.14,-0.09,0.05
2.812388,0.15,-0.10,0.05
2.814875,0.16,-0.10,0.05
2.817323,0.16,-0.10,0.05
2.820509,0.17,-0.10,0.05
2.823196,0.18,-0.09,0.05
2.829448,0.19,-0.09,0.06
2.830037,0.20,-0.08,0.06
2.830395,0.21,-0.08,0.06
2.832346,0.21,-0.07,0.06
2.835907,0.22,-0.07,0.06
2.838177,0.22,-0.08,0.06
2.839536,0.23,-0.09,0.06
2.843751,0.23,-0.09,0.06
2.845014,0.24,-0.08,0.06
2.846915,0.24,-0.08,0.06
2.850369,0.25,-0.07,0.06
2.851779,0.26,-0.07,0.07
2.854373,0.27,-0.06,0.07
2.857029,0.27,-0.05,0.07
2.860186,0.28,-0.05,0.07
2.863412,0.29,-0.05,0.08
2.864670,0.30,-0.05,0.08
2.867353,0.31,-0.04,0.08
2.869537,0.32,-0.04,0.09
2.871899,0.32,-0.04,0.09
2.875285,0.33,-0.03,0.09
2.877320,0.33,-0.03,0.09
2.879159,0.33,-0.03,0.10
2.881439,0.34,-0.03,0.10
2.884359,0.34,-0.04,0.10
2.886409,0.33,-0.05,0.10
2.888816,0.33,-0.06,0.10
2.892660,0.32,-0.08,0.10
2.894695,0.31,-0.09,0.09
2.896615,0.31,-0.10,0.09
2.898775,0.30,-0.11,0.09
2.901654,0.29,-0.12,0.09
2.904170,0.28,-0.12,0.08
2.906405,0.27,-0.12,0.08
2.909195,0.25,-0.11,0.07
2.911253,0.24,-0.11,0.06
2.915400,0.22,-0.09,0.04
2.917234,0.21,-0.08,0.03
2.918860,0.19,-0.07,0.02
2.921197,0.18,-0.05,0.01
2.930573,0.16,-0.03,0.01
2.931123,0.15,-0.02,0.00
2.931536,0.13,-0.01,-0.00
2.931920,0.11,-0.01,-0.01
2.934922,0.10,-0.01,-0.00
2.936659,0.09,-0.01,-0.01
2.938702,0.07,-0.00,-0.02
2.951801,0.05,0.01,-0.02
2.952617,0.04,0.04,-0.02
2.953043,0.02,0.06,-0.01
2.953442,-0.00,0.08,0.01
2.953820,-0.02,0.08,0.02
2.954265,-0.03,0.09,0.03
2.955527,-0.05,0.08,0.04
2.959476,-0.07,0.09,0.05
2.960488,-0.07,0.09,0.05
2.963474,-0.08,0.10,0.05
2.966045,-0.09,0.11,0.05
2.967878,-0.09,0.13,0.06
2.970475,-0.09,0.15,0.06
2.974945,-0.09,0.17,0.07
2.975374,-0.09,0.19,0.08
2.977752,-0.08,0.20,0.09
2.980284,-0.08,0.23,0.09
2.983238,-0.08,0.26,0.09
2.985966,-0.08,0.28,0.08
2.987682,-0.08,0.29,0.08
2.992349,-0.07,0.30,0.07
2.992932,-0.07,0.32,0.07
2.995182,-0.07,0.33,0.06
2.997543,-0.06,0.33,0.08
3.000024,-0.07,0.33,0.09
3.003262,-0.08,0.34,0.10
3.005616,-0.08,0.36,0.10
3.008432,-0.08,0.39,0.09
3.010980,-0.08,0.42,0.09
3.012584,-0.08,0.44,0.09
3.014965,-0.07,0.45,0.10
3.017572,-0.06,0.45,0.10
3.019763,-0.06,0.44,0.11
3.022928,-0.05,0.41,0.11
3.030835,-0.05,0.38,0.12
3.031423,-0.04,0.35,0.12
3.031854,-0.04,0.31,0.12
3.033087,-0.03,0.28,0.12
3.035368,-0.03,0.25,0.11
3.037561,-0.02,0.22,0.10
3.045043,-0.01,0.19,0.10
3.045731,-0.00,0.17,0.09
3.046247,0.00,0.15,0.08
3.046986,0.01,0.13,0.07
3.049773,0.02,0.12,0.06
3.052038,0.03,0.10,0.05
3.054228,0.03,0.09,0.03
3.058291,0.03,0.08,0.02
3.059319,0.04,0.07,0.01
3.062449,0.04,0.07,-0.01
3.064410,0.04,0.07,-0.02
3.066705,0.05,0.06,-0.03
3.069388,0.05,0.06,-0.03
3.071561,0.05,0.05,-0.05
3.075093,0.05,0.05,-0.06
3.077006,0.05,0.04,-0.06
3.080087,0.05,0.04,-0.07
3.082726,0.05,0.04,-0.08
3.084025,0.05,0.04,-0.09
3.086431,0.05,0.03,-0.10
3.089193,0.05,0.02,-0.11
3.092221,0.06,0.01,-0.12
3.094127,0.07,0.01,-0.13
3.096359,0.07,-0.00,-0.14
3.098937,0.08,-0.01,-0.15
3.101591,0.09,-0.02,-0.16
3.103662,0.10,-0.03,-0.17
3.109277,0.11,-0.03,-0.18
3.110021,0.11,-0.04,-0.19
3.112989,0.12,-0.05,-0.19
3.114024,0.13,-0.07,-0.20
3.116229,0.13,-0.08,-0.20
3.118675,0.14,-0.10,-0.20
3.121575,0.14,-0.12,-0.20
3.131037,0.15,-0.14,-0.20
3.131583,0.16,-0.16,-0.20
3.132012,0.17,-0.17,-0.19
3.132392,0.18,-0.20,-0.18
3.134234,0.18,-0.21,-0.17
3.136015,0.19,-0.22,-0.16
3.138699,0.21,-0.23,-0.15
3.146669,0.21,-0.24,-0.13
3.147651,0.21,-0.24,-0.12
3.148188,0.21,-0.24,-0.10
3.148564,0.21,-0.24,-0.08
3.150722,0.21,-0.24,-0.07
3.153022,0.20,-0.25,-0.05
3.155742,0.18,-0.25,-0.02
3.159707,0.16,-0.26,-0.01
3.161211,0.15,-0.27,0.00
3.163870,0.13,-0.28,0.01
3.165922,0.11,-0.29,0.01
3.167908,0.08,-0.30,0.01
3.170439,0.06,-0.31,0.00
3.175575,0.05,-0.33,-0.01
3.176117,0.04,-0.33,-0.02
3.177997,0.03,-0.33,-0.03
3.180838,0.04,-0.33,-0.04
3.182679,0.04,-0.32,-0.05
3.185160,0.05,-0.32,-0.06
3.187679,0.06,-0.30,-0.07
3.190930,0.06,-0.28,-0.08
3.192760,0.08,-0.24,-0.08
3.195099,0.08,-0.20,-0.09
3.197494,0.09,-0.15,-0.08
3.200436,0.10,-0.12,-0.07
3.202862,0.12,-0.10,-0.06
3.204981,0.13,-0.09,-0.04
3.207754,0.14,-0.10,-0.03
3.209836,0.15,-0.11,-0.02
3.212924,0.15,-0.12,-0.02
3.214773,0.15,-0.14,-0.02
3.217249,0.16,-0.16,-0.01
3.220297,0.16,-0.17,-0.01
3.228793,0.16,-0.19,0.00
3.229471,0.16,-0.22,0.00
3.233295,0.17,-0.24,0.01
3.233652,0.18,-0.26,0.02
3.234099,0.18,-0.28,0.03
3.234751,0.19,-0.29,0.04
3.237184,0.19,-0.30,0.05
3.250077,0.18,-0.31,0.07
3.250561,0.18,-0.31,0.09
3.250900,0.18,-0.31,0.10
3.251231,0.16,-0.32,0.11
3.251558,0.16,-0.33,0.11
3.251885,0.15,-0.33,0.12
3.254386,0.15,-0.32,0.12
3.257776,0.14,-0.30,0.11
3.259821,0.14,-0.28,0.12
3.261675,0.13,-0.27,0.12
3.264100,0.12,-0.26,0.12
3.267009,0.11,-0.25,0.13
3.269045,0.10,-0.25,0.13
3.271724,0.09,-0.25,0.13
3.274321,0.08,-0.27,0.13
3.276651,0.07,-0.29,0.13
3.279600,0.06,-0.31,0.13
3.282098,0.05,-0.33,0.13
3.283956,0.04,-0.35,0.12
3.286520,0.04,-0.37,0.12
3.290107,0.04,-0.38,0.11
3.291429,0.04,-0.40,0.10
3.293953,0.04,-0.42,0.09
3.296963,0.04,-0.44,0.08
3.299219,0.05,-0.46,0.06
3.301247,0.05,-0.48,0.05
3.304090,0.05,-0.50,0.04
3.306866,0.06,-0.53,0.03
3.309023,0.06,-0.54,0.01
3.311359,0.07,-0.56,0.00
3.313709,0.08,-0.57,-0.01
3.316102,0.09,-0.58,-0.02
3.319013,0.09,-0.59,-0.03
3.321097,0.10,-0.61,-0.03
3.326881,0.11,-0.61,-0.04
3.327370,0.11,-0.61,-0.05
3.329015,0.12,-0.60,-0.05
3.331659,0.12,-0.59,-0.05
3.333676,0.13,-0.58,-0.05
3.335794,0.14,-0.57,-0.05
3.344436,0.15,-0.56,-0.05
3.345042,0.15,-0.55,-0.05
3.345432,0.16,-0.54,-0.05
3.345951,0.16,-0.52,-0.05
3.348246,0.16,-0.50,-0.05
3.351356,0.16,-0.47,-0.05
3.353302,0.16,-0.44,-0.06
3.357700,0.15,-0.41,-0.07
3.358835,0.14,-0.39,-0.07
3.360750,0.13,-0.36,-0.08
3.362981,0.12,-0.33,-0.08
3.365693,0.11,-0.30,-0.08
3.368105,0.10,-0.28,-0.09
3.370453,0.09,-0.26,-0.08
3.372862,0.08,-0.24,-0.08
3.375833,0.07,-0.23,-0.08
3.378736,0.06,-0.22,-0.06
3.380204,0.05,-0.21,-0.06
3.382705,0.04,-0.20,-0.04
3.385352,0.03,-0.19,-0.03
3.387819,0.02,-0.17,-0.02
3.390609,0.02,-0.15,-0.01
3.392799,0.01,-0.14,0.00
3.395588,0.00,-0.14,0.01
3.398166,-0.00,-0.14,0.03
3.399967,-0.02,-0.15,0.04
3.402563,-0.02,-0.17,0.05
3.405710,-0.02,-0.18,0.06
3.412381,-0.03,-0.20,0.07
3.413140,-0.03,-0.22,0.08
3.413488,-0.04,-0.24,0.10
3.416451,-0.04,-0.27,0.11
3.417690,-0.05,-0.29,0.12
3.419718,-0.05,-0.31,0.13
3.429227,-0.05,-0.33,0.14
3.430177,-0.05,-0.35,0.16
3.430585,-0.04,-0.36,0.17
3.430932,-0.04,-0.37,0.17
3.432404,-0.03,-0.37,0.18
3.435140,-0.03,-0.37,0.19
3.437522,-0.02,-0.37,0.20
3.440261,-0.01,-0.36,0.20
3.443362,-0.01,-0.34,0.20
3.445265,-0.01,-0.33,0.21
3.447061,-0.01,-0.32,0.21
3.449486,-0.01,-0.30,0.21
3.451957,-0.01,-0.29,0.20
3.454529,-0.01,-0.27,0.20
3.458250,-0.02,-0.26,0.19
3.460084,-0.02,-0.26,0.18
3.462322,-0.02,-0.25,0.17
3.464762,-0.03,-0.25,0.16
3.466836,-0.03,-0.26,0.15
3.469503,-0.03,-0.26,0.14
3.474389,-0.03,-0.27,0.13
3.475302,-0.03,-0.28,0.13
3.477312,-0.03,-0.29,0.12
3.479901,-0.02,-0.30,0.12
3.481516,-0.02,-0.31,0.11
3.484558,-0.01,-0.31,0.11
3.486685,-0.01,-0.32,0.11
3.490630,0.00,-0.32,0.11
3.492155,0.01,-0.31,0.11
3.494183,0.01,-0.30,0.11
3.497131,0.02,-0.28,0.10
3.498776,0.04,-0.26,0.10
3.501645,0.04,-0.25,0.09
3.504037,0.05,-0.24,0.08
3.507928,0.05,-0.22,0.08
3.509573,0.06,-0.21,0.07
3.511469,0.07,-0.19,0.06
3.513737,0.08,-0.18,0.04
3.517103,0.09,-0.17,0.03
3.519172,0.09,-0.16,0.02
3.530334,0.10,-0.16,0.01
3.531105,0.10,-0.17,0.01
3.531496,0.10,-0.19,0.02
3.531875,0.10,-0.21,0.02
3.532239,0.10,-0.22,0.02
3.534269,0.11,-0.22,0.03
3.545392,0.11,-0.23,0.04
3.546847,0.11,-0.23,0.04
3.547397,0.11,-0.24,0.05
3.547918,0.09,-0.27,0.07
3.548688,0.08,-0.28,0.09
3.549221,0.07,-0.29,0.10
3.550783,0.06,-0.30,0.09
3.553252,0.04,-0.30,0.08
3.558024,0.04,-0.29,0.07
3.558830,0.03,-0.28,0.06
3.560697,0.02,-0.29,0.06
3.563030,0.01,-0.30,0.07
3.565920,-0.00,-0.30,0.07
3.568649,-0.01,-0.28,0.06
3.572297,-0.01,-0.25,0.04
3.573377,-0.01,-0.21,0.02
3.575877,-0.00,-0.17,-0.00
3.578192,-0.00,-0.14,-0.02
3.580242,0.00,-0.12,-0.04
3.582741,0.00,-0.10,-0.06
3.585246,0.00,-0.10,-0.07
3.589578,0.00,-0.10,-0.07
3.590476,0.00,-0.11,-0.08
3.599960,0.00,-0.11,-0.08
3.600429,0.00,-0.11,-0.07
3.600734,0.00,-0.10,-0.07
3.601042,0.01,-0.09,-0.06
3.602475,0.01,-0.08,-0.06
3.605730,0.00,-0.07,-0.05
3.607767,-0.00,-0.06,-0.04
3.610503,-0.01,-0.05,-0.03
3.612607,-0.01,-0.02,-0.02
3.616031,-0.01,0.00,-0.02
3.617620,-0.02,0.02,-0.01
3.620384,-0.02,0.04,-0.00
3.623526,-0.02,0.05,0.01
3.624934,-0.03,0.06,0.01
3.627622,-0.04,0.06,0.02
3.629908,-0.05,0.07,0.03
3.632196,-0.05,0.06,0.04
3.635487,-0.06,0.07,0.05
3.642753,-0.07,0.07,0.06
3.643269,-0.08,0.07,0.06
3.643524,-0.08,0.07,0.06
3.644563,-0.09,0.07,0.07
3.646893,-0.10,0.06,0.08
3.650217,-0.12,0.01,0.10
3.652514,-0.15,-0.04,0.14
3.655932,-0.17,-0.06,0.16
3.657195,-0.20,-0.06,0.18
3.659553,-0.22,-0.04,0.20
3.662599,-0.24,-0.02,0.22
3.665209,-0.25,0.01,0.24
3.666818,-0.27,0.04,0.25
3.669182,-0.28,0.06,0.25
3.672565,-0.30,0.07,0.25
3.675419,-0.32,0.07,0.24
3.678174,-0.34,0.07,0.24
3.679021,-0.36,0.07,0.23
3.681919,-0.37,0.07,0.22
3.684997,-0.38,0.07,0.20
